Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_AllHomes,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes
12/31/17,"Clay, Illinois",,,,,,,,,,,,,,,,,5.05,,,,68700.0,,,
12/31/17,"Clinton, Illinois",,142.0,132.0,86.08461624,133950.0,2.0010005,3000.0,,,81.0,38.64,52.53,,,12.67587489,9.433962264,8.44,55.0,47.0,,114400.0,1139.0,1136.0,0.804
12/31/17,"Coles, Illinois",,252.0,234.0,,79900.0,,,,,57.0,54.92,37.02,,,15.11348496,9.868421053,5.89,,,,81100.0,1193.0,1193.0,0.792
12/31/17,"Cook, Illinois",,17314.0,15506.0,170.260223,249900.0,2.970166012,5500.0,1.515151515,1695.0,166.0,36.52,53.64,,,14.66660811,9.987565681,10.49,7089.0,7142.0,232600.0,214600.0,1696.0,1666.0,1.326
12/31/17,"De Kalb, Illinois",,406.0,365.0,,180000.0,2.788906474,5000.0,,1175.0,94.0,23.94,65.88,,,15.7260892,10.59027778,10.39,,,,160500.0,1295.0,1288.0,0.74
12/31/17,"Dewitt, Illinois",,72.0,73.0,77.95138889,90632.5,,,,,,24.39,68.66,,,,,6.78,,,,83100.0,,,
12/31/17,"Douglas, Illinois",,111.0,109.0,69.84240688,,,,,,,,,,,6.745468502,1.875,,,,,,1241.0,1232.0,
12/31/17,"Du Page, Illinois",,3608.0,3026.0,185.0985611,338000.0,2.298850575,6700.0,1.266968175,1750.0,172.0,20.93,66.94,,,15.83835293,9.583086347,12.01,1625.0,1612.0,264000.0,283600.0,1971.0,1948.0,1.248
12/31/17,"Edgar, Illinois",,,,,84500.0,,,,,,,,,,,,,,,,,,,
12/31/17,"Effingham, Illinois",,127.0,108.0,,164900.0,,,,,94.0,18.98,74.98,,,14.93671424,9.848484848,8.73,,,,125600.0,,,
12/31/17,"Fayette, Illinois",,,,,99500.0,,,,,,,,,,12.71788251,10.25641026,,,,,,,,
12/31/17,"Ford, Illinois",,105.0,101.0,63.36538462,92750.0,,,,,59.0,29.54,62.82,,,9.216530358,5.263157895,6.22,,,,81800.0,1145.0,1152.0,0.83
12/31/17,"Franklin, Illinois",,,,,69000.0,,,,,,,,,,,,,,,,,911.0,913.0,
12/31/17,"Fulton, Illinois",,,,,72000.0,,,,,67.0,,,,,14.72054014,9.734513274,,,,,,,,
12/31/17,"Gallatin, Illinois",,,,,,,,,,,0.0,100.0,,,,,5.78,,,,81800.0,,,
12/31/17,"Greene, Illinois",,39.0,43.0,,78900.0,,,,,,,,,,,,,,,,,917.0,917.0,
12/31/17,"Grundy, Illinois",,217.0,200.0,116.2885398,189900.0,2.868152552,5000.0,0.925925926,1350.0,117.0,12.87,79.25,,,12.73235578,8.814589666,11.22,,,,185000.0,1419.0,1400.0,0.912
