Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_AllHomes,ZRI_AllHomes,ZriPerSqft_AllHomes
6/30/17,"Scott, Virginia",,,,85.56260898,102900,,,,,72,50.88,40.23,,,7.73,,,,78500,,
6/30/17,"Shenandoah, Virginia",,320,348,132.1875689,204000,4.184201751,10000,,,128,29.49,58.86,14.48191259,15.91836735,13.19,,,,185500,1110,0.768
6/30/17,"Smyth, Virginia",,,,,122450,,,,,,18.56,77.73,,,7.96,,,,94900,998,
6/30/17,"Southampton, Virginia",,75,70,85.13712994,159000,,,,,,,,10.36141045,8.910891089,,,,,,1180,0.722
6/30/17,"Spotsylvania, Virginia",71.25,581,640,156.25,320000,2.273243919,9000,0.995547765,1500,147,20.41,66.27,19.42308225,20.79037801,12.99,291,238,256900,229900,1444,0.936
6/30/17,"Stafford, Virginia",69.625,598,639,161.9711971,365450,2.401055409,10000,1.041666667,1750,138,6.58,85.77,17.48222742,17.85440613,14.16,305,203,315200,317700,1856,0.826
6/30/17,"Surry, Virginia",,41,42,,,,,,,,,,,,,,,,,1168,
6/30/17,"Sussex, Virginia",,51,50,75.91051532,109900,,,,,,,,,,,6,13,,,,
6/30/17,"Tazewell, Virginia",,280,283,80.89977951,129900,,,,,65,29.01,62.75,12.07763542,14.05750799,8.18,,,,94100,971,0.694
6/30/17,"Warren, Virginia",,239,274,166.4389084,249900,3.333333333,9100,,,155,11.23,81.54,16.16451186,18.53658537,13.46,83,73,192400,217700,1303,0.954
6/30/17,"Pulaski, Arkansas",83.75,2250,2330,93.44262295,169000,2.981167288,5000,0.733276932,950,77,26.92,56.53,17.5889931,19.01694915,10.06,663,525,142000,122000,998,0.674
6/30/17,"Washington, Virginia",,,,115.5778894,219000,3.447421742,9350,,,90,50.58,40.67,11.95781015,14.32038835,9.51,,,,129900,,
6/30/17,"Westmoreland, Virginia",,254,300,146.2121212,229000,4.906264639,12499.5,,,,27.6,66.39,13.41181178,17.20430108,12.19,,,,196500,1287,
6/30/17,"Wise, Virginia",,,,55.44679098,107000,,,,,,,,,,,,,,,961,0.69
6/30/17,"Wythe, Virginia",,247,254,104.5453326,165200,4.33156054,6450,,,,,,9.148302208,10.86142322,,,,,,1044,0.716
6/30/17,"York, Virginia",,414,458,146.7793031,344900,2.100924405,6050,0.9,1650,144,18.63,63.87,16.38076817,18.45637584,14.11,100,72,284700,297600,1755,0.868
6/30/17,"Randolph, Arkansas",,134,136,70.75,,,,,,,,,,,,,,,,,
6/30/17,"Saint Francis, Arkansas",,,,49.23292004,89000,,,,,,,,,,,,,,,,
6/30/17,"Saline, Arkansas",,572,610,101.1677696,186700,2.405352848,5000,0.782647585,1195,88,7.59,84.14,12.59324926,13.82598331,10.57,,,,145500,1146,0.684
6/30/17,"Scott, Arkansas",,90,86,65.2938222,,,,,,,,,,,,,,,,,
6/30/17,"Searcy, Arkansas",,,,84.42567568,123250,,,,,,,,,,,,,,,,
6/30/17,"Sebastian, Arkansas",,635,634,84.57656089,154700,3.513006655,5200,0.64516129,800,73,11.16,81.02,12.0800052,12.82894737,10.59,,,,111700,885,0.584
6/30/17,"Sevier, Arkansas",,,,75.75943207,156250,,,,,,,,,,,,,,,,
6/30/17,"Sharp, Arkansas",,248,249,60.86277303,89500,,,,,,,,4.408235952,5.263157895,,,,,,755,0.574
6/30/17,"Stone, Arkansas",,160,166,95.75,162250,,,,,,,,,,,,,,,945,0.648
6/30/17,"Union, Arkansas",,,,66.02031074,119500,,,,,,,,,,,,,,,,
6/30/17,"Van Buren, Arkansas",,239,252,77.29897544,115000,5.263157895,5000,,,67,39.23,53.22,8.971129399,11.07142857,8.94,,,,89100,831,0.608
6/30/17,"Washington, Arkansas",69,811,807,114.1314409,245000,2.935888943,9800,0.845410628,1250,99,5.7,89.92,12.19143216,13.20907618,10.83,,,,162800,1245,0.768
6/30/17,"White, Arkansas",,372,384,82.84802687,137500,3.785488959,5100,,,72,11.35,83.64,13.1668294,15.01057082,10.09,,,,110600,908,0.586
6/30/17,"Yell, Arkansas",,99,101,70.79377845,90000,,,,,,,,13.93540024,14.59854015,,,,,,789,0.556
6/30/17,"Alexandria City, Virginia",,388,446,329.248872,,,,1.918465228,1850,,,,,,,287,198,516400,,2494,1.914
6/30/17,"Bedford City, Virginia",,42,38,,,,,,,,,,,,,,,,,1093,0.8
6/30/17,"Bristol City, Virginia",,132,128,82.57575758,114844,,,,,76,20.63,73.17,,,8.52,,,,98200,979,0.758
6/30/17,"Buena Vista City, Virginia",,,,78.95480226,93200,,,,,,,,,,,,,,,880,0.758
6/30/17,"Charlottesville City, Virginia",,99,124,237.4220069,379450,,,1.211437694,1550,220,9.9,84.33,15.71463009,19.88636364,15.01,,,,266700,1514,1.238
6/30/17,"Chesapeake City, Virginia",76.75,1531,1590,142.8733459,325000,2.174385839,5100,0.941058966,1495,132,8.4,79.62,14.03418299,14.8960739,13.29,481,385,229800,252300,1600,0.862
6/30/17,"Colonial Heights City, Virginia",,54,54,104.9301345,179900,,,,,100,3.22,93.62,,,10.77,,,,155200,1206,0.764
6/30/17,"Danville City, Virginia",,,,63.87571019,92000,5.555555556,6900,,,48,27.18,63.12,10.35950413,12.20779221,5.53,,,,55400,845,0.698
6/30/17,"Fairfax City, Virginia",,64,66,278.2522876,598500,,,1.628571429,2225,271,34.38,39.68,,,15.99,55,41,467200,482900,2485,1.496
6/30/17,"Falls Church City, Virginia",,25,34,,,,,,,422,19.09,65.86,,,19.79,32,20,,741100,2944,1.876
6/30/17,"Franklin City, Virginia",,82,88,91.63323782,181818,,,,,63,,,,,,,,,,1052,0.68
6/30/17,"Fredericksburg City, Virginia",,89,94,163.7796266,375000,3.22684737,10000,,,153,29.35,60.68,13.04652765,14.4,14.88,35,29,299900,307100,,0.914
6/30/17,"Galax City, Virginia",,,,80.63909774,,,,,,,,,,,,,,,,,
6/30/17,"Hampton City, Virginia",97.125,898,944,111.6770186,175000,2.965099571,5000,0.889982111,1150,108,24.75,60.33,18.85095482,20.43010753,11.02,182,175,141900,158900,1210,0.834
6/30/17,"Harrisonburg City, Virginia",,85,96,131.3555959,219000,3.043585843,10000,,1100,,13.45,78.17,10.36760554,11.2244898,13.16,,,,174300,1147,0.814
6/30/17,"Hopewell City, Virginia",,140,147,85.82677165,106600,3.453574676,4725,0.803571429,912.5,79,20.67,70.69,12.86584661,13.66120219,9.13,40,34,,98300,917,0.764
6/30/17,"Lexington City, Virginia",,91,102,151.223856,239450,,,,,,,,,,,,,,,1236,0.794
6/30/17,"Lynchburg City, Virginia",,283,290,89.26919519,149900,2.962008733,5000,0.759925558,895,80,32.59,56.23,15.31713698,17.71300448,10.99,,,,127800,962,0.636
6/30/17,"Manassas City, Virginia",,70,82,,,,,,,,,,,,,75,56,280300,,1775,1.178
6/30/17,"Manassas Park City, Virginia",,23,26,193.9210426,285000,,,,,190,13.44,71.51,,,13.65,24,25,261900,265700,1683,1.168
6/30/17,"Martinsville City, Virginia",,,,60.59201141,99000,,,,,,,,,,,,,,,843,4.444
6/30/17,"Newport News City, Virginia",89.5,854,882,115.7484697,178950,2.837922952,5000,0.847529813,1250,113,29.88,49.23,18.23807002,19.91631799,11.51,217,199,158600,169100,1235,0.822
6/30/17,"Norfolk City, Virginia",85,1235,1292,133.1018519,209900,2.693390708,5100,0.993552169,1350,125,26.95,61.15,18.28783701,19.25333333,11.6,330,280,188800,178700,1278,0.936
6/30/17,"Norton City, Virginia",,,,,,,,,,,,,,,,,,,,,
6/30/17,"Petersburg City, Virginia",,134,139,61.08071429,85000,8.070012392,5000,0.65,750,,,,16.38214285,16.92307692,,7,7,,,895,0.652
6/30/17,"Poquoson City, Virginia",,91,96,153.1672164,339900,2.572600432,10000,,,145,36.75,49.83,14.79980098,18.11023622,14.01,21,18,,298000,1745,0.866
6/30/17,"Portsmouth City, Virginia",,775,788,105.4083766,157500,3.316831683,5000,0.924090077,1200,107,21.41,66.35,20.14234309,21.08910891,10,143,139,125500,142300,1187,0.87
6/30/17,"Radford City, Virginia",,29,32,,159925,,,,,,,,,,,,,,,1179,
6/30/17,"Richmond City, Virginia",62.125,381,398,163.8061732,249950,3.479272538,10000,1.077586207,1400,127,5.37,91.61,14.9317952,16.31455399,11.62,449,332,192500,178500,1200,0.906
6/30/17,"Roanoke City, Virginia",,385,422,97.86476868,129900,3.439113776,5000,0.748993096,797,95,16.11,73.99,15.48107023,18.68327402,10.68,,,,109800,850,0.766
6/30/17,"Salem City, Virginia",,91,96,124.6867168,174950,3.174603175,5000,,,116,27.69,61.02,17.45804979,21.21212121,11.1,,,,154900,1156,0.844
6/30/17,"Staunton City, Virginia",,149,166,121.6005205,185900,3.032140691,5000,,,113,9.95,85.67,11.98743962,13.95348837,10.85,,,,145400,1140,0.86
6/30/17,"Suffolk City, Virginia",,730,766,125.1207729,278000,2.627400382,5499.5,0.817533804,1595,121,9.25,84.78,13.04368306,14.09335727,12.67,153,122,226900,225100,1473,0.818
6/30/17,"Virginia Beach City, Virginia",72.75,2481,2590,155.6324724,283200,2.126329787,6000,0.976874003,1450,150,14.81,69.7,16.26707228,17.39567622,13.74,863,666,250100,257700,1559,0.928
6/30/17,"Waynesboro City, Virginia",,89,98,113.2341539,168450,3.224559023,5900,,,110,8.74,84.69,15.01508004,15.92356688,11.24,,,,146700,1124,0.818
6/30/17,"Williamsburg City, Virginia",,116,126,150.5054975,337845,,,,,156,34.6,56.66,13.48192774,14.61988304,14,20,12,,246700,1586,0.896
6/30/17,"Winchester City, Virginia",,67,68,155.5555556,262400,2.941176471,9000,,,145,,,15.95764228,16.66666667,,,,,,1386,0.898
6/30/17,"Adams, Washington",,45,48,96.15384615,135000,,,,,103,28.43,61.35,,,10.29,,,,139500,1175,0.826
6/30/17,"Asotin, Washington",,102,109,172.6190476,235000,3.22684737,9100,,,,,,13.97416728,13.01369863,,,,,,1320,1.098
6/30/17,"Benton, Washington",58.75,371,402,149.5481458,309000,2.597402597,9100,0.975922125,1592.5,149,1.08,97.87,12.30564546,13.04347826,13.59,,,,244600,1483,0.912
6/30/17,"Chelan, Washington",,545,608,249.9,299900,4.020078363,13950,,,205,20.1,71.5,8.260786658,9.974747475,14.18,,,,273800,1612,1.224
6/30/17,"Clallam, Washington",,344,392,191.8706294,319000,3.548387097,11000,,,166,5.02,92.46,9.219190624,10.68814056,14.04,,,,247800,1461,0.962
6/30/17,"Clark, Washington",54.25,1240,1278,190.6618059,383995,2.586206897,10000,1.070802119,1775,193,3.71,92.85,12.00209094,12.69493844,14.78,958,739,312600,314300,1728,1.062
6/30/17,"Columbia, Washington",,,,,149900,,,,,,,,,,,,,,,,
6/30/17,"Cowlitz, Washington",,248,270,144.1420664,235000,3.449465333,10000,,,117,5.8,89.76,8.651873152,10.06097561,10.8,,,,172100,1345,0.924
6/30/17,"Douglas, Washington",,104,118,182.30563,295000,3.449465333,10900,,,200,21.63,68.31,6.52484295,8.928571429,14.93,,,,291000,1604,1.104
6/30/17,"Ferry, Washington",,,,141.9191919,199900,,,,,,,,,,,,,,,1182,0.852
6/30/17,"Franklin, Washington",,109,118,137.5637105,277900,2.050113895,5100,,,132,1.85,96.97,5.769814169,7.692307692,11.96,,,,192900,1329,0.928
6/30/17,"Grant, Washington",,,,130.0324797,199825,4.184100418,9950.5,0.873849122,,106,8.24,86.06,7.908960485,9.113001215,11.62,,,,137800,940,0.8
6/30/17,"Grays Harbor, Washington",,424,461,124.9398051,176450,4.475073878,10000,,,109,5.34,92.48,8.623361232,9.843400447,11.69,,,,145100,979,0.75
6/30/17,"Island, Washington",,,,217.431618,396475,2.886330759,10900,1.03159295,1550,207,5.46,91.53,12.64189068,14.43181818,16.86,,,,335800,1598,1.002
6/30/17,"Jefferson, Washington",,228,266,250,425000,3.571428571,15000,,,217,8.01,88.39,10.53144613,10.83123426,16.44,,,,333000,1660,1.072
6/30/17,"King, Washington",39.25,2650,3082,313.1101592,575000,3.705185185,21025,1.703296703,2595,342,0.79,98.83,5.676595901,6.311721769,19.84,4090,2969,528400,578200,2451,1.448
6/30/17,"Kitsap, Washington",53,705,769,200.4512332,339000,2.676193204,10000,1.201975851,1575,224,1.9,96.93,8.056596662,9.219858156,16.85,,,,346900,1698,1.162
6/30/17,"Kittitas, Washington",,183,224,208.3333333,319900,2.949852507,10000,,,168,3.92,94.28,7.726450247,8.928571429,13.67,,,,244500,1459,0.99
6/30/17,"Klickitat, Washington",,143,159,180.4392095,279450,,,,,151,,,7.718654479,8.955223881,,,,,,1386,0.948
6/30/17,"Lewis, Washington",,277,304,142.0454545,239000,4.413062665,10000,,,131,4.58,92.89,10.58597704,11.75438596,14.9,,,,182100,1039,0.71
6/30/17,"Lincoln, Washington",,76,88,88.59156821,139900,,,,,,,,,,,,,,,1168,
6/30/17,"Mason, Washington",,284,326,167.7078328,239500,3.134796238,10000,,,159,9.59,86.26,8.12614651,10.01669449,14.96,,,,236400,1305,0.918
6/30/17,"Okanogan, Washington",,,,177.1771772,249900,5.079365079,15050,,,133,11.01,84.6,7.726092944,9.647058824,10.93,,,,151600,,
6/30/17,"Pacific, Washington",,238,270,145,204000,6.140398063,12000,,,,,,7.606134337,9.022556391,,,,,,1269,0.912
6/30/17,"Pend Oreille, Washington",,121,158,159.9045346,,,,,,,,,8.306435544,11.86440678,,7,8,,,1323,0.924
6/30/17,"Pierce, Washington",50,1951,2114,177.5478691,310000,2.782608696,10000,1.066787371,1695,177,1.23,97.94,9.65394805,9.912308174,14.62,1895,1480,286600,297900,1697,1.008
6/30/17,"San Juan, Washington",,224,251,371.8967229,699900,7.152143102,30000,,,297,34.46,56.93,6.590330622,6.997084548,18.61,,,,447000,1843,1.268
6/30/17,"Skagit, Washington",58,376,432,209.8964976,345900,3.310506652,10775,1.157205696,1750,199,3.75,93.54,9.622475586,10.09667025,15.03,,,,296400,1616,1.092
6/30/17,"Skamania, Washington",,51,52,201.3422819,332500,,,,,184,20.92,73.61,,,,16,11,,,1536,1.06
6/30/17,"Snohomish, Washington",42.25,1296,1423,242.3316616,425000,3.090909091,15000,1.316872428,2150,235,0.77,98.75,8.339441519,8.454527826,16.41,1665,1198,392700,411300,2066,1.196
6/30/17,"Spokane, Washington",55.5,1894,2283,184.5878136,237500,3.33398161,9100,1.139410188,1250,146,3.87,92.37,13.86073999,15.53258685,12.81,1234,859,202900,203300,1330,0.924
6/30/17,"Stevens, Washington",,382,480,137.9962595,200000,4.089219331,10000,,,131,27.7,62.57,9.350350324,12.17532468,11.42,104,71,,170400,1247,0.938
6/30/17,"Thurston, Washington",54.75,664,718,155.732273,295000,2.508986387,10000,0.944081336,1650,162,3.06,94.34,9.123663807,9.920075223,14.14,,,,271600,1564,0.924
6/30/17,"Wahkiakum, Washington",,,,,239000,,,,,,,,,,,,,,,1490,
6/30/17,"Walla Walla, Washington",,163,162,166.4570231,250939.5,3.306145445,7750,,,157,3.67,93.89,7.669182805,8.913649025,14.6,,,,227600,1274,0.882
6/30/17,"Whatcom, Washington",51.75,679,824,226.9553073,370000,3.19453303,14025,1.247653317,1750,198,4.65,93.71,9.784018198,11.7580554,16.72,,,,339200,1625,0.998
6/30/17,"Whitman, Washington",,102,133,139.4013305,,3.142857143,8000,,,,,,16.60049987,19.27083333,,,,,,1258,0.908
6/30/17,"Yakima, Washington",,420,475,141.439206,220000,3.06441526,6000,0.89522803,1200,135,4.19,92.73,8.969844049,10.0422833,13.53,,,,184600,1178,0.842
6/30/17,"Barbour, West Virginia",,78,82,70.76625885,113450,,,,,,,,,,,,,,,,
6/30/17,"Berkeley, West Virginia",,618,678,108.4502764,189994.5,3.364485981,6000,0.747309804,1197.5,100,17.71,70.97,11.88947303,12.92335116,10.89,,,,155900,1200,0.754
6/30/17,"Boone, West Virginia",,,,75.60815253,109950,,,,,,11.38,86.52,,,10,,,,67400,,
6/30/17,"Braxton, West Virginia",,51,56,73.05367236,122450,,,,,,,,,,,,,,,,
6/30/17,"Brooke, West Virginia",,,,58.03681544,84900,,,,,,,,,,,,,,,760,0.6
6/30/17,"Cabell, West Virginia",,626,638,78.61394558,129900,3.733305912,5000,,800,66,40.84,47.39,17.35501202,18.70503597,8.79,,,,99300,899,0.658
6/30/17,"Doddridge, West Virginia",,32,34,97.02614379,163950,,,,,,,,,,,,,,,797,
6/30/17,"Fayette, West Virginia",,188,198,68.24618253,99000,,,,,,,,,,,,,,,,
6/30/17,"Grant, West Virginia",,,,101.6785351,195000,,,,,,,,,,,,,,,,
6/30/17,"Greenbrier, West Virginia",,300,308,103.8442308,215000,5.935983487,10050,,,,,,13.21464574,14.36781609,,,,,,,
6/30/17,"Hampshire, West Virginia",,,,101.1659808,150000,,,,,,,,,,,,,,,,
6/30/17,"Hancock, West Virginia",,,,69.44444444,89900,,,,,62,26.48,68.83,,,8.9,,,,81200,761,0.624
6/30/17,"Hardy, West Virginia",,123,138,99.48336872,149000,,,,,,,,,,,,,,,,
6/30/17,"Harrison, West Virginia",,309,306,91.59936857,129900,3.428571429,5900,,,76,,,15.034072,16.8,,,,,,865,0.692
6/30/17,"Jackson, West Virginia",,,,87.26878913,150000,,,,,,,,,,,,,,,,
6/30/17,"Jefferson, West Virginia",,274,293,114.9689449,285000,3.315558588,10000,,1450,108,28.3,61.49,12.52511234,13.243762,11.96,92,67,,200700,1382,0.728
6/30/17,"Kanawha, West Virginia",114.5,1019,1016,87.70992366,139900,4.316770186,5107,0.85,887.5,72,50.22,36.78,19.49861894,20.17614091,8.28,,,,88500,931,0.608
6/30/17,"Lewis, West Virginia",,83,88,90.34835818,157450,,,,,,,,,,,,,,,873,0.586
6/30/17,"Lincoln, West Virginia",,40,39,,136500,,,,,,,,,,,,,,,,
6/30/17,"Logan, West Virginia",,,,58.73137255,95000,,,,,,,,,,,,,,,,
6/30/17,"Marion, West Virginia",,284,286,92.84082706,139900,3.365616062,5000,,,,,,11.57616499,12.90322581,,,,,,858,0.724
6/30/17,"Marshall, West Virginia",,,,78.02083333,99900,,,,,,,,,,,,,,,814,0.67
6/30/17,"Mason, West Virginia",,,,65.35433071,93000,,,,,,,,10.73643376,13.38582677,,,,,,,
6/30/17,"Mercer, West Virginia",,,,64.79786423,114000,4.003202562,5000,,,,,,10.73641859,12.16494845,,,,,,749,0.566
6/30/17,"Mineral, West Virginia",,152,158,81.11764706,132500,,,,,,,,,,,,,,,940,0.672
6/30/17,"Monongalia, West Virginia",,605,634,135.92,249900,2.922077922,7000,0.924744898,1290,121,62.82,26.28,13.98595833,16.60377358,11.44,,,,181700,1348,0.872
6/30/17,"Monroe, West Virginia",,,,87.82051282,139900,,,,,,,,,,,,,,,,
6/30/17,"Morgan, West Virginia",,183,202,103.3774698,169900,3.909591072,6000,,,,,,10.57251153,13.50364964,,,,,,1120,0.78
6/30/17,"Nicholas, West Virginia",,,,83.22105628,139700,,,,,,,,,,,,,,,,
6/30/17,"Ohio, West Virginia",,,,103.0200432,160000,,,,,,,,,,,,,,,911,0.662
6/30/17,"Pendleton, West Virginia",,,,,152450,,,,,,,,,,,,,,,,
6/30/17,"Pocahontas, West Virginia",,,,,119900,,,,,,,,5.960144132,6.088992974,,,,,,,
6/30/17,"Preston, West Virginia",,172,190,91.52423314,165900,,,,,,,,14.50921361,17.05069124,,,,,,,
6/30/17,"Putnam, West Virginia",,308,309,101.2430731,229250,2.778549597,7000,,,93,12.78,79.87,19.00459716,20.25,11.24,,,,139600,1127,0.668
6/30/17,"Raleigh, West Virginia",,524,563,85.03401361,145450,5.555555556,6000,,,64,49.53,40.87,13.58026071,16.35514019,8.9,,,,84400,797,0.668
6/30/17,"Randolph, West Virginia",,176,181,81.27906977,161000,,,,,,,,9.523828928,12.26415094,,,,,,,
6/30/17,"Roane, West Virginia",,66,69,82.03302154,,,,,,,,,,,,,,,,,
6/30/17,"Summers, West Virginia",,,,66.78901333,125000,,,,,,,,,,,,,,,,
6/30/17,"Taylor, West Virginia",,77,80,99.00015702,137450,,,,,,,,,,,,,,,,
6/30/17,"Tucker, West Virginia",,,,122.4686646,169450,,,,,,,,,,,,,,,,
6/30/17,"Upshur, West Virginia",,114,120,88.9957265,159900,,,,,,,,7.508067448,8.396946565,,,,,,878,0.716
6/30/17,"Wayne, West Virginia",,124,124,74.22711968,111300,,,,,64,,,,,8.49,,,,87700,,
6/30/17,"Wood, West Virginia",,373,398,81.88434179,134900,5.265930897,5370,,,73,31.33,58.44,13.970788,15.18518519,9.36,,,,105000,897,0.674
6/30/17,"Wyoming, West Virginia",,,,34.08636124,53450,,,,,,,,,,,,,,,,
6/30/17,"Adams, Wisconsin",,467,546,110.6088561,149900,4.642225236,6450,,,,22.12,70.55,8.946275383,12.42038217,10.48,,,,126100,,
6/30/17,"Ashland, Wisconsin",,210,229,91.49821641,129000,,,,,,,,13.89268015,14.87603306,,,,,,,
6/30/17,"Barron, Wisconsin",,346,410,113.0841121,170950,5.473684211,10000,,,78,24.49,65.66,10.68360323,12.76150628,11.19,,,,139100,1070,0.58
6/30/17,"Bayfield, Wisconsin",,334,382,138.75,212900,5.210402343,6600,,,98,43.68,45.94,9.40075396,11.44859813,12.03,,,,151800,,
6/30/17,"Brown, Wisconsin",65.5,871,1018,108.2080788,189900,2.779321845,5000,,,91,6.5,87.01,11.66791268,12.05673759,12.35,,,,163100,1117,
6/30/17,"Buffalo, Wisconsin",,86,92,,157000,,,,,,,,,,,,,,,1069,
6/30/17,"Burnett, Wisconsin",,295,334,,169000,5.291005291,10000,,,84,45.55,45.07,9.381223665,13.25301205,10.98,,,,142400,,
6/30/17,"Calumet, Wisconsin",,224,256,,184900,3.077870114,5000,,,103,22.17,64.63,8.361479175,9.510869565,11.01,,,,145800,1134,0.794
6/30/17,"Chippewa, Wisconsin",,297,333,126.2167679,199750,4.00160064,6000,,,95,5.28,91.26,13.2136554,15.0812065,12.41,,,,163700,1129,0.67
6/30/17,"Clark, Wisconsin",,207,212,82.28346457,110000,6.257822278,5600,,,,,,7.443362263,9.170305677,,,,,,,
6/30/17,"Columbia, Wisconsin",,338,384,,219900,3.39255022,10000,,,100,9.61,85.77,8.536881318,11.50943396,12.64,77,50,,179800,1209,0.724
6/30/17,"Crawford, Wisconsin",,140,151,116.1026838,149900,,,,,,,,9.482845056,11.89189189,,,,,,,
6/30/17,"Dane, Wisconsin",64,1759,2132,172.6686599,289900,3.043471149,10000,1.220930233,1595,165,3.92,91.96,10.06547149,11.05150215,12.74,1155,734,248000,250100,1564,1.128
6/30/17,"Dodge, Wisconsin",,406,446,,149450,4.349717268,10000,,,86,15.25,78.89,11.00080722,11.94267516,11.39,,,,151200,1102,0.696
6/30/17,"Door, Wisconsin",,,,156,259900,4.764173416,10000,,,,31.09,60.19,7.314921284,8.876298395,13.64,,,,225100,1270,
6/30/17,"Douglas, Wisconsin",,243,278,,169250,4.168403501,6100,,1087.5,88,,,13.54135768,15.97051597,,,,,,1026,0.748
6/30/17,"Dunn, Wisconsin",,175,211,,189900,2.342248635,6550,,,83,14.72,79.08,10.22675875,12.23021583,11.94,,,,149600,1092,0.586
6/30/17,"Eau Claire, Wisconsin",,430,472,120.1192819,189375,3.541640537,5000,,,111,5.15,91.08,9.705121051,9.979209979,11.84,,,,165200,1202,0.864
6/30/17,"Florence, Wisconsin",,,,128.581363,169000,,,,,,,,,,,,,,,,
6/30/17,"Fond du Lac, Wisconsin",,602,678,84.6031746,139900,3.925357672,5000,,,78,10.91,82.39,10.85715346,12.54612546,15.04,,,,141200,850,0.502
6/30/17,"Forest, Wisconsin",,178,200,118.0708661,152500,,,,,,,,,,,,,,,,
6/30/17,"Grant, Wisconsin",,214,239,80.00199359,137500,,,,,,25.33,68.43,8.432655333,7.961783439,9.55,,,,126200,1101,
6/30/17,"Green, Wisconsin",,156,180,,199900,5.118644068,10000,,,87,15.17,77.4,11.87085679,12.44813278,11.38,44,38,154200,157000,1156,0.682
6/30/17,"Green Lake, Wisconsin",,296,320,140.0144928,189450,4.845814978,5500,,,,29.25,65.39,9.246908083,11.17021277,11.14,,,,142900,1065,
6/30/17,"Iowa, Wisconsin",,122,144,,196950,4.347826087,8000,,,89,12.38,81.87,12.39167083,13.75661376,11.44,23,19,,155200,1143,0.678
6/30/17,"Iron, Wisconsin",,185,201,138.5714286,170000,,,,,,,,8.850646903,12.5,,,,,,,
6/30/17,"Jackson, Wisconsin",,114,122,83.04900836,128000,3.849114704,5100,,,,,,11.87392794,14.18918919,,,,,,,
6/30/17,"Jefferson, Wisconsin",,327,376,,,3.552123552,5000,,,104,23.7,64.04,10.17007717,11.98786039,12.12,,,,179000,1222,0.772
6/30/17,"Juneau, Wisconsin",,242,268,85.57142857,125000,4.793650794,6000,,,,,,9.026928331,11.34969325,,,,,,977,
6/30/17,"Kenosha, Wisconsin",71.25,621,679,125.5952381,189000,2.53164557,5000,0.941162707,1200,124,14.16,76.91,12.76977456,13.93129771,9.6,,,,162300,1409,1.028
6/30/17,"Kewaunee, Wisconsin",,144,150,,151900,,,,,70,,,5.355467275,6.172839506,,,,,,1040,0.608
6/30/17,"La Crosse, Wisconsin",,282,309,116.2616645,214400,3.187133087,9950,,,98,5.31,91.25,12.79039482,14.08450704,11.78,,,,157000,,
6/30/17,"Lafayette, Wisconsin",,69,70,,119900,,,,,,,,14.05866058,16.48351648,,,,,,,
6/30/17,"Langlade, Wisconsin",,,,97.92686567,119950,,,,,,,,,,,,,,,,
6/30/17,"Lincoln, Wisconsin",,319,342,,129900,4.818708797,5000,,,,,,7.937719222,10.3030303,,,,,,,
6/30/17,"Manitowoc, Wisconsin",,474,508,71.6954023,113200,4.061018347,5000,,,,,,14.27043298,15.28384279,,,,,,1001,0.666
6/30/17,"Marathon, Wisconsin",88.25,732,804,,149900,3.624595469,6000,,,82,4.96,91.74,7.864623515,9.285127362,12,,,,144700,1064,0.63
6/30/17,"Marinette, Wisconsin",,,,89.99169435,129900,5.150094585,5000,,,71,,,10.35809827,12.67605634,,,,,,951,0.624
6/30/17,"Marquette, Wisconsin",,259,286,109.030303,139900,4.170141785,5600,,,,,,6.759811364,9.009009009,,,,,,,
6/30/17,"Menominee, Wisconsin",,42,50,138.7148718,,,,,,,,,,,,,,,,,
6/30/17,"Milwaukee, Wisconsin",71.25,2171,2390,116.6895604,154900,3.355930001,5000,1,1125,92,11.79,82.64,14.45727915,15.51898734,8.21,,,,113600,1151,0.948
6/30/17,"Monroe, Wisconsin",,224,246,85.8008658,147400,3.311842303,5000,,,,,,12.76243641,14.96815287,,,,,,1080,
6/30/17,"Oconto, Wisconsin",,421,472,128.2171369,169900,4.168404226,5000,,,89,22.26,70.29,11.03461,13.24110672,11.82,,,,153000,,
6/30/17,"Oneida, Wisconsin",,848,934,153.0102041,219900,4.108965517,9500,,,103,39.91,53.49,9.860461591,12.4876115,12.31,,,,157100,1088,0.724
6/30/17,"Outagamie, Wisconsin",65,802,912,103.4958556,179900,3.194578896,5500,,,92,4.96,89.85,8.707113099,9.09829407,12.91,,,,160900,1111,
6/30/17,"Ozaukee, Wisconsin",,334,391,,318645,2.806577883,10000,,,142,16.67,74.28,16.1362191,17.46293245,12.74,211,136,287000,267500,,
6/30/17,"Pepin, Wisconsin",,64,68,,132450,,,,,,,,,,,,,,,1025,
