Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,ZHVI_AllHomes,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes
12/31/17,"Iberia, Louisiana",,,,82.83050513,139950,,,,,73,,,,,8.16,100600,1006,1008,0.73
12/31/17,"Iberville, Louisiana",,,,112.7893333,,,,,,,,,,,9.53,131100,1173,1178,
12/31/17,"Jackson, Louisiana",,35,36,,,,,,,,,,,,8.83,112400,1060,1059,
12/31/17,"Jefferson, Louisiana",,1300,1271,,205000,3.358918904,6499,1,1300,120,41.31,50.31,12.96468371,9.892594686,10.2,172000,1421,1405,0.926
12/31/17,"Jefferson Davis, Louisiana",,95,96,,172450,,,,,,,,,,,,1128,1128,
12/31/17,"Lafayette, Louisiana",,1542,1558,133.7603617,223000,1.896664487,4000,,1250,109,,,17.41628402,13.95216401,,,1312,1307,0.808
12/31/17,"Lafourche, Louisiana",,459,454,,179900,5.941176471,9000,,,,,,11.19891921,8.876811594,10.05,142600,1181,1178,
12/31/17,"La Salle, Louisiana",,,,,,,,,,,,,,,,,,,
12/31/17,"Lincoln, Louisiana",,86,82,90.83064893,255000,,,,1150,75,,,,,12.15,193000,1325,1298,0.536
12/31/17,"Livingston, Louisiana",,,,121.9850985,194250,2.513826043,5000,,1300,,,,15.04733537,11.78451178,,177200,1389,1376,
12/31/17,"Madison, Louisiana",,,,,,,,,,,,,,,9.56,120000,,,
12/31/17,"Morehouse, Louisiana",,86,82,39.94532535,99500,,,,,,,,,,,,,,
12/31/17,"Natchitoches, Louisiana",,133,128,101.5307716,178750,,,,,93,,,,,10.18,143300,1167,1154,0.716
12/31/17,"Orleans, Louisiana",,1724,1671,253.7047174,309900,4.35908722,10000,1.237016428,1500,160,43.94,49.3,14.21623375,11.27583109,10.68,174600,1402,1394,0.972
12/31/17,"Ouachita, Louisiana",,673,632,110.1534829,219250,3.089354316,5100,0.792674219,950,89,,,13.12360128,9.945504087,,,,,
12/31/17,"Plaquemines, Louisiana",,75,69,,317500,,,,,134,35.71,58.2,,,14.03,270000,1540,1514,0.812
12/31/17,"Pointe Coupee, Louisiana",,,,171.7928992,,,,,,,,,,,,,,,
12/31/17,"Rapides, Louisiana",,547,529,103.848582,179900,3.502501787,6100,0.69731405,900,97,,,11.96641569,9.201388889,12.43,150000,,,
12/31/17,"Red River, Louisiana",,,,,,,,,,,,,,,8.41,97200,,,
12/31/17,"Richland, Louisiana",,,,,,,,,,,,,,,7.14,83600,,,
12/31/17,"Sabine, Louisiana",,64,66,,,,,,,,,,,,,,,,
12/31/17,"Saint Bernard, Louisiana",,158,156,97.84946237,155000,4.90430622,8125,,,,11.96,82.27,13.04772025,10.78431373,10.2,150100,1219,1212,
12/31/17,"Saint Charles, Louisiana",,124,118,104.3181818,,3.623188406,5300,,,113,5.89,91.28,17.62219961,13.58695652,12.23,208600,1436,1434,0.762
12/31/17,"Saint Helena, Louisiana",,,,,,,,,,,,,,,10.33,140800,,,
12/31/17,"Saint James, Louisiana",,,,,,,,,,,,,,,,,,,
12/31/17,"Saint John the Baptist, Louisiana",,96,91,,140000,4.016129032,5500,,,85,35.99,56.77,12.63148714,11.97183099,8.8,125300,1187,1192,0.774
12/31/17,"Saint Landry, Louisiana",,286,294,73.21158525,135000,,,,,77,,,11.83958477,8.761329305,8.84,117000,1108,1108,0.692
12/31/17,"Saint Martin, Louisiana",,204,206,113.2661629,199999,,,,,,,,,,10.24,139700,1178,1176,
12/31/17,"Saint Mary, Louisiana",,198,193,82.23684211,137250,,,,,77,,,,,,,1034,1040,0.704
12/31/17,"Saint Tammany, Louisiana",,1767,1647,124.4397934,240000,2.567394095,5100,0.939832695,1397.5,115,21.75,69.09,15.29627467,11.52263374,10.96,194600,1488,1471,0.854
12/31/17,"Tangipahoa, Louisiana",,604,602,106.0322381,185000,3.5152716,7050,,1200,96,,,12.61290722,10.04962779,10.84,156900,1213,1204,0.708
12/31/17,"Terrebonne, Louisiana",,575,576,,167500,4.583333333,6750,,1100,100,,,13.39790282,10.21582734,10.78,149100,1125,1125,0.742
12/31/17,"Union, Louisiana",,,,89.97584541,175000,,,,,,,,,,10.18,136500,,,
12/31/17,"Vermilion, Louisiana",,,,101.8599253,149900,,,,,,,,,,,,1127,1128,
12/31/17,"Vernon, Louisiana",,219,217,,154450,,,,862.5,84,,,,,10.85,149700,1186,1176,0.65
12/31/17,"Washington, Louisiana",,162,158,,133500,3.159827988,5000,,,63,,,11.65579185,10.40462428,7.93,106400,,,
12/31/17,"Webster, Louisiana",,136,136,69.83985765,118900,,,,,,,,,,8.42,105700,1052,1052,
12/31/17,"West Baton Rouge, Louisiana",,,,118.0678085,212425,,,,,112,,,,,11.46,190700,1394,1382,0.808
12/31/17,"West Carroll, Louisiana",,,,,,,,,,,,,,,7.49,86900,,,
12/31/17,"West Feliciana, Louisiana",,,,,,,,,,,,,,,13.66,242200,1420,1391,
12/31/17,"Winn, Louisiana",,,,,,,,,,,,,,,7.63,86500,,,
12/31/17,"Sitka, Alaska",,,,,445700,,,,,,,,,,,,,,
12/31/17,"Valdez Cordova, Alaska",,,,113.6158702,,,,,,,,,,,,,,,
12/31/17,"Androscoggin, Maine",,360,322,124.6419606,184900,3.846153846,6500,,,125,7.13,89.91,18.63157388,13.15068493,10.33,148700,1185,1182,1.012
12/31/17,"Aroostook, Maine",,,,76.88492063,106950,10,5000,,,57,,,6.867139455,4.006968641,,,1000,1032,0.722
12/31/17,"Cumberland, Maine",,,,202.4299065,329900,2.666666667,10000,1.505029323,1850,194,11.52,84.46,12.59504632,7.572540694,12.56,278500,1834,1818,1.338
12/31/17,"Franklin, Maine",,,,148.547619,189000,4.383222116,6250,,,,,,7.838694755,5.15970516,,,1125,1122,0.946
12/31/17,"Hancock, Maine",,667,618,199.0968801,311500,5.258408014,6050,,,,,,5.368649816,2.108433735,,,,,
12/31/17,"Kennebec, Maine",,610,540,116.2109375,165000,4.565217391,5000,,,107,7.85,88.45,12.72068862,7.654723127,11.15,144000,1120,1077,0.834
12/31/17,"Knox, Maine",,385,349,170.1221244,329000,5.420054201,10000,,,154,30.49,62.15,5.709281454,1.75879397,13.54,222700,1331,1288,1.002
12/31/17,"Lincoln, Maine",,359,324,185.2678571,295000,10.15463918,13950,,,146,34.56,59.62,9.734247071,5.675675676,12.12,199700,1368,1303,1.022
12/31/17,"Oxford, Maine",,,,149.1666667,184950,4.444444444,5100,,,174,12.93,84.21,9.345183223,6.263048017,10.13,144700,,,
12/31/17,"Penobscot, Maine",,707,657,105.2927928,139900,4.386805041,5100.5,,,104,12.25,83.3,13.16825899,8.032128514,9.49,137300,,,
12/31/17,"Piscataquis, Maine",,334,310,120.2651515,142000,12.22222222,9000,,,,,,6.065226185,2.507836991,,,,,
12/31/17,"Sagadahoc, Maine",,180,157,159.4858156,271950,2.857142857,6000,,,143,26.86,66.11,11.47240429,6.422018349,12.1,206900,1434,1420,1
12/31/17,"Somerset, Maine",,347,322,100.0400641,119900,5,5900,,,,,,5.949003309,2.486187845,,,1038,1026,0.8
12/31/17,"Waldo, Maine",,231,196,143.6031332,195500,,,,,,,,7.802380553,4.301075269,,,1200,1168,0.884
12/31/17,"Washington, Maine",,428,406,107.4184783,146500,7.287449393,5000,,,,,,5.393467771,2.244389027,,,1092,1064,0.89
12/31/17,"York, Maine",,1188,1020,214.3939394,329900,3.914686026,10000,1.273148148,,207,10.34,85.73,10.30715607,5.735294118,15.32,292500,1624,1571,1.22
12/31/17,"Allegany, Maryland",,502,499,65.44225548,95000,6.087491021,5000,,,66,33.07,59.54,11.31788038,6.25,7.19,75500,,,0.754
12/31/17,"Anne Arundel, Maryland",,2521,2341,208.958744,375000,2.70526218,10000,1.339418977,1810,216,36.98,46.16,17.92844564,13.20640677,13.83,333700,2011,2001,1.346
12/31/17,"Baltimore, Maryland",,2568,2434,163.6469337,249900,2.951363375,9050,1.318359375,1600,163,42.95,44.07,15.99297174,11.62411733,11.3,232100,1724,1718,1.26
12/31/17,"Calvert, Maryland",,561,515,180.9978995,339000,2.805555556,8755,1.121794872,1700,163,32.14,53.27,16.66267431,12.36111111,14.3,304700,1768,1763,0.956
12/31/17,"Caroline, Maryland",,219,216,111.4285714,184900,5.243047602,10000,,,111,60.02,31.98,11.89087683,8.438818565,10.34,169900,1378,1379,0.9
12/31/17,"Carroll, Maryland",,704,660,176.056338,354900,3.226673846,10000,1.137886912,1590,184,17.14,70.5,16.42135559,11.08545035,14.54,310800,1764,1754,1.09
12/31/17,"Cecil, Maryland",,525,493,135.5039969,256990,4.084201751,9950,0.905172414,1295,142,33.33,55.53,14.76689056,10.96121417,13.03,214900,1341,1335,0.924
12/31/17,"Charles, Maryland",,872,847,150.7936508,324727.5,3.548075962,10000,1.113482886,1765,154,15.44,73.63,14.70903651,12.3524069,12.4,285700,1891,1882,1.066
12/31/17,"Dorchester, Maryland",,315,297,125.0389306,199000,5.311004785,10000,,,96,52.13,40.93,9.907710276,7.055214724,8.17,124500,1300,1302,0.934
12/31/17,"Frederick, Maryland",,1180,1100,169.4029851,352990,2.393887946,10000,1.090366242,1599,156,38.41,43.23,15.36375246,10.64537591,13.6,290300,1782,1770,0.976
12/31/17,"Garrett, Maryland",,438,404,165.1785714,269900,4.8,13000,,,111,39.68,52.47,9.835426894,5.910165485,9.43,135500,1296,1299,1.014
12/31/17,"Harford, Maryland",,1058,990,156.9861809,280000,2.985074627,8250,1.149425287,1450,158,42.3,39.29,16.4819617,11.66538757,12.69,261200,1690,1684,1.088
12/31/17,"Howard, Maryland",,952,868,215.735832,475000,2.417868373,10000,1.352773886,2100,218,18.29,64.02,16.12271446,11.21351767,14.83,436500,2480,2446,1.286
12/31/17,"Kent, Maryland",,,,143.9299124,259925,5.353535354,10050,,,130,40.08,51.71,12.1267174,9.252669039,10.99,196500,1486,1486,0.972
12/31/17,"Montgomery, Maryland",,2682,2377,267.7605472,499000,2.654335339,11000,1.575438888,2000,263,44.25,37.31,14.05970722,9.868604976,15.6,431400,2315,2289,1.484
12/31/17,"Prince Georges, Maryland",,2257,2270,171.875,297165,3.107481023,10000,1.408299247,1800,184,22.62,65.21,14.79367851,13.5770235,12.26,286500,1942,1938,1.372
12/31/17,"Queen Annes, Maryland",,404,372,193.7403707,383000,4.198217836,14750,1.136363636,1785,176,25.51,65.93,15.44012884,10.88888889,14.11,312200,1766,1753,1.042
12/31/17,"Saint Marys, Maryland",,612,582,148.5568761,279900,3.108230168,9900,0.99704579,1500,157,32.15,54.13,15.77284213,12.78600269,13.22,263700,1636,1627,0.976
12/31/17,"Somerset, Maryland",,189,188,84.10050261,139900,7.076483202,5100,,,76,,,10.71283681,7.804878049,,,1244,1247,0.922
12/31/17,"Talbot, Maryland",,512,492,202.8057335,469900,4.210526316,19000,,,164,28.88,61.83,10.18784661,6.529850746,13.66,287000,1784,1778,1.02
12/31/17,"Washington, Maryland",,671,648,115.5042017,189900,4.854730357,10000,0.751879699,1000,121,36.76,52.59,16.69722682,12.92270531,12.44,178600,1189,1182,0.792
12/31/17,"Wicomico, Maryland",,444,456,97.80662301,155950,4.849178324,7375,0.877192982,1150,100,24.77,67.5,13.19821987,9.819967267,9.69,135300,1198,1197,0.852
12/31/17,"Worcester, Maryland",,1108,1106,232.8150964,299000,3.127608825,7700,1.119791667,,192,29.62,60.91,10.79559253,6.508047586,14.92,215400,1247,1240,1.122
12/31/17,"Baltimore City, Maryland",,2686,2672,120.5764075,130000,4.764173416,7000.5,1.205960425,1300,111,32.01,62.09,16.70866389,13.45864662,7.89,124000,1300,1298,1.136
12/31/17,"Barnstable, Massachusetts",,2307,2038,296.9348659,504900,3.076414115,12250,1.345577211,1850,271,17.8,73.86,10.47362581,5.277310924,17.44,392300,1941,1930,1.422
12/31/17,"Berkshire, Massachusetts",,999,935,170.3084833,299500,4.695715284,10000,,,137,33.53,55.58,8.534021415,4.672897196,10.64,204900,1612,1542,1.044
12/31/17,"Bristol, Massachusetts",,1242,1134,199.5224101,318500,3.077870114,10000,1.253132832,1575,200,11.28,80.07,15.80046256,11.54299176,13.52,298500,1778,1710,1.248
12/31/17,"Dukes, Massachusetts",,262,245,635.5932203,1295000,,,,,476,19.3,73.64,6.889340551,4.504504505,19.31,751000,,,
12/31/17,"Essex, Massachusetts",,1416,1157,255.0595238,433900,3.337227601,10000,1.697792869,1800,247,8.06,86.1,13.23372429,8.449438202,15.32,415600,2290,2188,1.392
12/31/17,"Franklin, Massachusetts",,243,218,138.8257576,219900,4.003202562,7000,,,136,26.75,59.65,12.79411838,7.987220447,9.78,208500,1810,1796,1.186
12/31/17,"Hampden, Massachusetts",,1129,1030,141.112328,207900,3.032140691,5000,1.224950397,1300,146,12.56,78.61,17.08486005,11.84803606,10.84,198400,1530,1495,1.132
12/31/17,"Hampshire, Massachusetts",,512,428,178.0246717,283250,3.883495146,10000,,1875,171,20.47,68.16,16.24928887,10.61093248,12.03,257700,1744,1739,1.198
12/31/17,"Middlesex, Massachusetts",,2012,1527,285.6818182,549000,2.862985685,10757,2.176101403,2500,308,5.8,90.17,11.4014686,6.724949563,16.86,518000,2540,2471,1.606
12/31/17,"Nantucket, Massachusetts",,,,1137.907609,2750000,,,,,794,30.58,61.58,6.645229432,3.666666667,13.38,1424400,,,
12/31/17,"Norfolk, Massachusetts",,1287,1048,290.2304088,525000,3.031221582,14000,2.259369632,2600,291,13.37,77.37,12.9977601,7.973421927,15.34,475000,2533,2500,1.628
12/31/17,"Plymouth, Massachusetts",,1668,1424,231.6671798,409900,2.948297435,10000,1.509608562,1800,229,10.5,83.9,15.13417165,9.93733214,15.1,365500,2000,1980,1.346
12/31/17,"Suffolk, Massachusetts",,873,718,625.7309942,679000,3,20000,3.152663533,2750,469,8.9,87.28,10.50040572,7.122708039,17.43,528100,2597,2540,2.41
12/31/17,"Worcester, Massachusetts",,1996,1760,173.40625,288000,3.703703704,10000,1.235767878,1550,175,9.9,83.38,15.08782342,10.41811847,13.05,268800,1704,1643,1.15
12/31/17,"Alcona, Michigan",,,,,124900,,,,,,,,6.184401282,3.333333333,,,,,
12/31/17,"Alger, Michigan",,,,111.9586614,149250,,,,,,,,,,,,1061,1033,
12/31/17,"Allegan, Michigan",,505,472,140.2129337,225000,2.790221147,5000,,,119,21.37,72.08,12.2537503,7.846410684,10.89,165400,,,
12/31/17,"Alpena, Michigan",,166,154,,99900,5.714285714,5000,,,,,,12.44161632,10.54545455,,,847,843,
12/31/17,"Antrim, Michigan",,191,164,,154000,6.979990693,5900,,,115,20.43,74.73,7.18209895,4.336734694,11.54,147100,1090,1078,0.832
12/31/17,"Arenac, Michigan",,,,,114000,,,,,,,,6.861405159,4.545454545,,,849,845,
12/31/17,"Baraga, Michigan",,,,126.8382353,,,,,,,,,,,,,,,
12/31/17,"Barry, Michigan",,246,229,119.3910256,194900,3.613703546,5000,,,115,20.3,73.44,12.14516941,6.844106464,10.68,156300,1194,1190,0.91
12/31/17,"Bay, Michigan",,292,289,,85000,4.444444444,4000,,,47,32.51,61.88,13.01774459,8.672566372,8.53,91600,874,872,0.646
12/31/17,"Benzie, Michigan",,268,238,164.9132497,239000,6.363636364,10300,,,114,23.88,70.74,5.937744679,3.984063745,12.42,181700,1227,1206,0.794
12/31/17,"Berrien, Michigan",,1354,1240,,192900,3.141247998,5000,,,98,21.02,72.92,11.24386885,6.829268293,9.33,138800,,,
12/31/17,"Branch, Michigan",,249,225,,129900,6.315789474,7000,,,72,46.08,49.19,13.0551393,11.06719368,9.22,104700,953,950,0.714
12/31/17,"Calhoun, Michigan",,301,288,,96600,5.43056633,5000,,,78,31.6,59.59,15.41287584,11.42857143,8.71,103700,1028,1021,0.768
12/31/17,"Cass, Michigan",,383,334,132.0320856,215000,3.942307692,5600,,,,,,13.62396402,9.350649351,,,1057,1047,0.78
12/31/17,"Charlevoix, Michigan",,503,460,166.5688007,239000,4.445432318,20000,,,,,,5.583626777,3.10880829,,,1161,1152,0.794
12/31/17,"Cheboygan, Michigan",,313,268,115.3076923,158450,5.901487474,10000,,,,,,7.65373321,4.945054945,,,968,952,0.664
12/31/17,"Chippewa, Michigan",,,,,120000,,,,,,,,6.642488282,3.780718336,,,887,881,
12/31/17,"Clare, Michigan",,435,380,72.07207207,80900,5.012531328,4900,,,,,,7.663454858,4.597701149,,,841,835,0.686
12/31/17,"Clinton, Michigan",,280,256,127.3237113,209900,3.777777778,7194,,,114,29.17,58.93,10.45841116,6.489675516,11.13,166900,1277,1271,0.872
12/31/17,"Crawford, Michigan",,166,152,88.4179198,117500,8.930117026,10000,,,,13.21,83.65,6.017968184,3.726708075,8.6,88400,,,
12/31/17,"Delta, Michigan",,,,83.203125,115000,5.673758865,5000,,,,52.19,40.72,5.151382069,3.249097473,8.17,87100,894,884,0.648
12/31/17,"Dickinson, Michigan",,,,69.48831333,95900,,,,,66,,,,,,,,,
12/31/17,"Eaton, Michigan",,399,375,108.2901554,167045,4.351610096,5000,,,102,15.33,78.89,11.79188131,9.640831758,10.36,146700,1159,1154,0.836
12/31/17,"Emmet, Michigan",,505,457,,199000,2.831858407,5100,,,104,30.13,64.57,4.777632392,2.864938608,12.47,202300,,,
12/31/17,"Genesee, Michigan",,973,1013,109.1442623,134900,4.319274611,5000,,750,46,15.85,78.3,13.44436711,9.851965288,10.04,102600,,,0.518
12/31/17,"Gladwin, Michigan",,318,254,,119900,6.263048017,4900,,,,25.75,68.38,8.488889842,5.415162455,9.97,105100,864,847,
12/31/17,"Gogebic, Michigan",,,,79.82017982,115000,,,,,,,,,,,,,,
12/31/17,"Grand Traverse, Michigan",,793,720,185.5022831,279000,3.961584634,10000,1.096986817,,157,19.01,76.46,9.830347739,6.360424028,12.56,207900,1386,1383,1.048
12/31/17,"Gratiot, Michigan",,203,206,,73950,6.125,4700,,,,30.85,63.63,9.105281914,6.355932203,8.86,87700,844,833,
12/31/17,"Hillsdale, Michigan",,205,180,84.15007657,120616,5.22309377,5000,,,94,29.68,63.71,9.711076185,5.603448276,9.82,120300,,,
12/31/17,"Houghton, Michigan",,,,,100445,,,,,,,,10.23994275,5.429864253,,,892,887,0.574
12/31/17,"Huron, Michigan",,324,294,85.45454545,92250,5.660377358,5000,,,,,,7.689365811,4.899135447,,,,,
12/31/17,"Ingham, Michigan",,1064,982,115.0837807,119900,4.429727741,5000,,850,96,17.8,74.95,13.60603955,10.34482759,9.04,128700,1200,1137,0.914
12/31/17,"Ionia, Michigan",,178,178,94.45701357,139500,6.675567423,5000,,,97,8.8,87.19,14.82110024,12.21719457,10.08,135200,1114,1107,0.808
12/31/17,"Iosco, Michigan",,,,,90950,6.816845115,5000,,,72,34.56,59.29,6.853981058,4.259634888,8.01,82900,869,868,0.716
12/31/17,"Iron, Michigan",,,,110.1347296,89900,,,,,,,,,,,,840,830,
12/31/17,"Isabella, Michigan",,173,162,88.34025397,135000,6.019274093,5800,,,,,,11.06472347,7.310704961,,,944,936,0.594
12/31/17,"Jackson, Michigan",,560,532,112.8448322,139000,5.068283568,5000,,,80,24.17,70.21,13.84435115,10.32665964,10.27,125000,998,948,0.682
12/31/17,"Kalamazoo, Michigan",,778,768,121.6684518,166750,3.616742969,5900,,1350,96,22.68,68.8,14.45398449,10.13333333,9.49,149500,1278,1270,0.87
12/31/17,"Kalkaska, Michigan",,190,158,,129900,3.928565368,2650,,,,,,9.26274141,6.770833333,,,943,906,
12/31/17,"Kent, Michigan",,1117,1025,134.5192308,229900,3.090909091,5000,1.00308642,1200,109,11.31,82.6,13.73322882,10.03494758,10.46,173900,1382,1362,0.948
12/31/17,"Lake, Michigan",,192,168,106.0050325,107250,7.777777778,10000,,,,,,6.561554516,3.743315508,,,861,843,0.718
12/31/17,"Lapeer, Michigan",,451,426,,169900,4.176461165,6975,,,111,13.42,81.46,11.72434304,8.047945205,12.33,168700,1200,1192,0.788
12/31/17,"Leelanau, Michigan",,485,456,,359000,4.674418605,20100,,,169,,,6.330896582,3.386809269,,,,,
12/31/17,"Lenawee, Michigan",,402,387,,133950,4.816180236,5000,,,99,23.55,69.82,12.15523895,9.574468085,10.43,139500,1111,1086,0.804
12/31/17,"Livingston, Michigan",,596,518,144.5621469,279900,2.778549812,9100,0.909090909,1400,144,20.65,70.48,12.62840477,7.889344262,12.72,252100,1624,1601,0.964
12/31/17,"Mackinac, Michigan",,258,246,113.5581555,155000,,,,,,,,4.628548646,2.205882353,,,1064,972,
12/31/17,"Macomb, Michigan",,,,117.2707889,165000,3.290322581,5000,0.949543879,1000,117,9.24,86.03,13.37318829,10.58064516,10.31,163600,1303,1285,0.972
12/31/17,"Manistee, Michigan",,322,294,140.8839779,174700,6.257822278,5000,,,83,22.79,73.05,9.286484185,6.547619048,10.2,121300,977,952,0.698
12/31/17,"Marquette, Michigan",,,,111.9791667,149900,4.45137651,5000,,,92,37.72,51.99,11.03251116,6.941838649,10.2,141000,,,0.746
12/31/17,"Mason, Michigan",,284,240,,149900,5.217391304,6000,,,,,,9.775873153,5.985915493,,,1015,1003,0.818
12/31/17,"Mecosta, Michigan",,407,336,94.85649536,133000,5.036608654,5000,,,74,28.87,62.47,9.992813962,5.940594059,8.77,103400,,,
12/31/17,"Menominee, Michigan",,,,,,,,,,,,,,,,,,,
12/31/17,"Midland, Michigan",,410,392,93.5641286,137500,2.821939587,4150,,,88,18,74.7,16.07089335,10.94890511,10.66,127100,1007,1003,0.71
12/31/17,"Missaukee, Michigan",,90,80,123.3750976,139900,,,,,73,,,7.743269966,3.846153846,,,,,
12/31/17,"Monroe, Michigan",,672,676,113.9821029,145000,4.170141785,5100,,,93,26.04,65.61,10.87273209,7.837301587,12.68,155700,1044,1048,0.682
12/31/17,"Montcalm, Michigan",,258,240,,120000,5.368421053,5000,,,71,38.54,55.43,12.03673414,8.75,9.31,104700,918,912,0.682
12/31/17,"Montmorency, Michigan",,,,81.76505353,94700,5.733333333,3500,,,,,,5.977827504,4.504504505,,,,,
12/31/17,"Muskegon, Michigan",,402,401,90.91860184,124900,4.255319149,5000,0.739309211,799,88,22.16,70.74,11.66370483,8.378378378,10.35,113900,,847,0.698
12/31/17,"Newaygo, Michigan",,253,227,,128000,5.717552887,5000,,,82,32.35,61.68,9.33316365,5.776173285,9.51,104200,916,911,0.716
12/31/17,"Oakland, Michigan",,3880,3631,149.0713587,299900,3.338898164,9100,1.110045432,1450,136,14.96,76.44,14.64523946,10.51108968,10.92,228000,1675,1647,1.048
12/31/17,"Oceana, Michigan",,281,246,,179000,6.375,6000,,,89,,,6.778698176,3.260869565,,,,,
12/31/17,"Ogemaw, Michigan",,257,234,76.24601671,105000,8.795454545,5300,,,,,,8.347764693,6.206896552,,,,,
12/31/17,"Ontonagon, Michigan",,,,63.92045455,,,,,,,,,,,,,,,
12/31/17,"Osceola, Michigan",,199,186,89.22619048,115000,4.291845494,2900,,,,38.35,55.89,7.234552484,4.306220096,9.01,92200,854,845,0.618
12/31/17,"Oscoda, Michigan",,192,187,73.89053254,79900,,,,,,,,6.837443356,4.186046512,,,803,796,
12/31/17,"Otsego, Michigan",,312,266,,144500,2.544941201,5000,,,72,18.32,76.55,8.659754802,6.229508197,10.22,116400,957,947,0.588
12/31/17,"Ottawa, Michigan",,677,604,139.9253731,259900,2.858776444,6000,0.796556122,1029,125,15.16,78.71,11.42120427,7.560756076,11.81,195500,1450,1432,0.908
12/31/17,"Presque Isle, Michigan",,236,207,,115000,8.805338802,8300,,,,,,7.834110424,5.769230769,,,,,
12/31/17,"Roscommon, Michigan",,575,484,86.20689655,109500,5.112010406,5000,,,,,,6.764082215,3.505843072,,,,,
12/31/17,"Saginaw, Michigan",,,,78.05397727,113700,4.159462881,5000,,,62,17.91,74.18,11.28994893,7.755102041,8.63,79600,771,767,0.59
12/31/17,"Saint Clair, Michigan",,456,425,,155000,3.461643292,5000,,,96,18.87,76.11,12.77507628,8.980582524,11.58,149500,1110,1104,0.728
12/31/17,"Saint Joseph, Michigan",,269,248,91.31016043,149900,3.715426833,5000,,,75,31.61,61.88,9.540108006,6.006006006,9.67,116700,990,986,0.67
12/31/17,"Sanilac, Michigan",,242,219,80.62953995,119900,6.060606061,5000,,,,,,8.3212996,5.050505051,,,921,877,
12/31/17,"Schoolcraft, Michigan",,,,114.7228992,115000,,,,,,,,,,,,,,
12/31/17,"Shiawassee, Michigan",,228,239,82.72189349,103030,6.794987716,5000,,,67,12.83,82.97,11.46376006,9.604519774,9.67,114900,980,977,0.724
12/31/17,"Tuscola, Michigan",,216,212,,87500,4.257130694,4001,,,,18.41,77.63,10.73038339,7.931034483,9.29,96200,,,
12/31/17,"Van Buren, Michigan",,256,222,123.8668962,199000,3.754589792,5000,,,87,41.08,54.78,10.55591955,5.838041431,9.59,133700,1117,1117,0.764
12/31/17,"Washtenaw, Michigan",,898,776,151.2811575,288000,3.226500323,10000,1.09193314,,183,12.19,82.46,9.340885223,6.523297491,11.71,265500,1834,1785,1.244
12/31/17,"Wayne, Michigan",,4715,4778,74.77564103,84900,5.42797733,5000,0.884703443,850,74,19.6,74.51,14.14645022,12.04583566,7.55,76700,855,857,0.868
12/31/17,"Wexford, Michigan",,240,225,,111750,5.008347245,5000,,,65,27.07,66.77,8.744959685,7.037037037,9.36,105100,929,907,0.572
12/31/17,"Aitkin, Minnesota",,,,176.4322917,179900,5.388788619,10000,,,,33.41,59.32,13.87841695,8.968609865,10.36,160300,,,
12/31/17,"Anoka, Minnesota",,769,652,179.600779,284000,2.779321845,10000,1.157945736,1495,184,4.88,90.86,12.02760215,8.032490975,12.13,230700,1585,1578,1.312
12/31/17,"Becker, Minnesota",,261,201,192.1945701,269900,,,,,177,22.66,67.35,12.05708158,8.118081181,12.94,209700,1381,1375,1.214
12/31/17,"Beltrami, Minnesota",,224,192,137.7314815,199900,,,,,,16.65,77.22,5.872039309,1.167315175,10.47,156600,1269,1245,1.014
12/31/17,"Benton, Minnesota",,107,88,109.1181507,169900,4.786979416,5000,,,96,,,10.90352841,5.223880597,,,,,
12/31/17,"Blue Earth, Minnesota",,209,188,132.4810606,224500,4.349717268,10000,,,135,22.82,65.43,13.66386234,9.543568465,11.12,182100,1372,1335,0.972
12/31/17,"Brown, Minnesota",,,,88.70738636,128200,,,,,,,,13.93977944,8.130081301,,,,,
12/31/17,"Carlton, Minnesota",,104,82,,166100,3.501970131,5000,,,,45.89,45.12,14.18983325,9.022556391,10.61,160200,1271,1257,
12/31/17,"Carver, Minnesota",,344,290,180.00383,371160,2.731149814,9000,1.146788991,1872.5,185,10.12,81.53,12.43334488,6.947368421,13.01,309100,1943,1930,1.22
12/31/17,"Cass, Minnesota",,336,286,172.1418733,229500,6.057222022,5100,,,,,,10.98899483,5.3125,,,,,
